Bug ID,chunk
63029,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Show As for logical structure has no mnemonic
Resolution: FIXED"
43164,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: [formatting] comment formatting taking aware carriage return
Resolution: FIXED"
394171,"Product: Platform
Component: IDE
Severity: normal
Priority: P3
Summary: 'Build All' menu item not correctly enabled and disabled
Resolution: FIXED"
283958,"Product: Platform
Component: SWT
Severity: major
Priority: P3
Summary: SWT.MULTI does not work for SWT Text control using Mac OS X Cocoa.
Resolution: FIXED"
65136,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: [RCP] [ViewMgmt] Multi-view instances not persisted properly across sessions
Resolution: FIXED"
172640,"Product: Platform
Component: UI
Severity: normal
Priority: P1
Summary: [Viewers] Virtual TreeViewer/ILazyTreePathContentProvider: preservingSelection and refresh not always working
Resolution: FIXED"
28769,"Product: Platform
Component: Ant
Severity: major
Priority: P2
Summary: New Ant View doesn't gracefully handle missing targets
Resolution: FIXED"
231780,"Product: JDT
Component: UI
Severity: enhancement
Priority: P3
Summary: [jar exporter] JAR Export should use a buffered output to gain speed
Resolution: FIXED"
379407,"Product: Platform
Component: Doc
Severity: normal
Priority: P3
Summary: Fix migration guide link in Welcome (aka intro)
Resolution: FIXED"
9660,"Product: Platform
Component: Debug
Severity: normal
Priority: P1
Summary: Launch Config Flicker
Resolution: FIXED"
392950,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: OpenSchemaAction does not handle locations with + in it
Resolution: FIXED"
80516,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Preferences] Margin is reduced to nothing
Resolution: FIXED"
146813,"Product: JDT
Component: Text
Severity: normal
Priority: P3
Summary: [navigation] Changing default background color for Declaration view does nothing
Resolution: FIXED"
185094,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: [Keybindings] Enter and Esc keys don't work any more in dialogs
Resolution: FIXED"
54598,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Launch configuration; wizard buttons New/Delete margins
Resolution: FIXED"
37537,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: [Coolbar] Can't restore combo box on toolbar
Resolution: FIXED"
94636,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Preferences] Preference filter text filed not in dialog font
Resolution: FIXED"
341635,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: Bundle Editor version value should handle invalid version format
Resolution: FIXED"
188466,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [render] image appears to need centering when custom draw is used
Resolution: FIXED"
52957,"Product: Platform
Component: UI
Severity: major
Priority: P1
Summary: [KeyBindings] Keybinding Service consumes keystrokes for unregistered commands
Resolution: FIXED"
66787,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: Wrong capitalized filters message [search]
Resolution: FIXED"
232749,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Preferences] [Themes] Colors and Fonts preference page: Tooltip stays when mouse moved
Resolution: FIXED"
56091,"Product: Platform
Component: Text
Severity: major
Priority: P2
Summary: [misc] ArrayIndexOutOfBoundsException Initializing Quick Diff
Resolution: FIXED"
153033,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: [implementation] Stabilize the BracketInserterTest
Resolution: FIXED"
268876,"Product: Platform
Component: Debug
Severity: normal
Priority: P1
Summary: [launching] OK button disabled in Select Preferred Launcher dialog
Resolution: FIXED"
19005,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: 'java snippet imports' dialog: missing '...' on button labels
Resolution: FIXED"
261348,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Dialogs] Set encoding dialog differs between workspace resources and revisions
Resolution: FIXED"
82106,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [BIDI] getOrientation() is on WorkbenchPart, not an interface
Resolution: FIXED"
242017,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [DataBinding] ButtonObservableValue does bot store the inital value during init causing the next change to be dropped
Resolution: FIXED"
66879,"Product: Platform
Component: Text
Severity: normal
Priority: P2
Summary: [projection] ProjectionSummary.createSummary throws NPE if no configured annotation types
Resolution: FIXED"
234363,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: JAR selection dialog not using dialog font
Resolution: FIXED"
15765,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Getting working directory changed/restarting evaluation context when there is not context
Resolution: FIXED"
219315,"Product: JDT
Component: UI
Severity: major
Priority: P3
Summary: [clean up] Migration problem of project-specific cleanup preferences
Resolution: FIXED"
88577,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Viewers] Deferred viewers in JFace have a dependency on Job
Resolution: FIXED"
153072,"Product: JDT
Component: Text
Severity: minor
Priority: P3
Summary: [ccp] 'Copy' enabled with empty selection in classfile editor
Resolution: FIXED"
17024,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: Emacs key bindings for find actions are non-standard
Resolution: FIXED"
28327,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Zombie targets left by CommandArgumentTests
Resolution: FIXED"
55706,"Product: JDT
Component: Debug
Severity: enhancement
Priority: P3
Summary: AddVMDialog should be resizable. size should be persisted
Resolution: FIXED"
250472,"Product: JDT
Component: UI
Severity: enhancement
Priority: P3
Summary: [preferences] Add preference for new compiler warning: MissingHashCodeMethod
Resolution: FIXED"
111217,"Product: Platform
Component: Ant
Severity: enhancement
Priority: P3
Summary: Ant editor support for content assist proposal cycling
Resolution: FIXED"
186153,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [quick fix] missing undo for 'rename CU' quick fix
Resolution: FIXED"
221608,"Product: Platform
Component: User Assistance
Severity: normal
Priority: P3
Summary: [Forms] FormText sometimes paints lines in lists incorrectly
Resolution: FIXED"
83273,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: NPE while editing buildfile
Resolution: FIXED"
181026,"Product: JDT
Component: Debug
Severity: enhancement
Priority: P3
Summary: support for adding JREs from definition files
Resolution: FIXED"
96656,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: lots of dots rendered in debug view
Resolution: FIXED"
138527,"Product: Platform
Component: Debug
Severity: major
Priority: P1
Summary: Actions under the ""Run"" menu are incorrectly enabled at startup
Resolution: FIXED"
6356,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: Outliner has to delete actions
Resolution: FIXED"
34848,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: Accessibility: cannot easily switch between the type hierarchys
Resolution: FIXED"
15824,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: ""Cancel"" button in Find/Rplace dialog should be ""OK""
Resolution: FIXED"
50452,"Product: Platform
Component: Ant
Severity: enhancement
Priority: P3
Summary: Another way to resolve a location for a tools.jar
Resolution: FIXED"
29651,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: allow source attachment changes on classpath container entries
Resolution: FIXED"
29898,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Updating actions in the AntView
Resolution: FIXED"
182572,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: [tests] TestAlternateModeTab invalid thread access
Resolution: FIXED"
376550,"Product: JDT
Component: Core
Severity: minor
Priority: P3
Summary: ""Method can be static"" warning on method that accesses instance field in inner class
Resolution: FIXED"
349312,"Product: JDT
Component: Core
Severity: trivial
Priority: P3
Summary: [1.7][compiler] improved problem messages
Resolution: FIXED"
135515,"Product: JDT
Component: Text
Severity: major
Priority: P1
Summary: 2 ASTs created while typing
Resolution: FIXED"
7715,"Product: Platform
Component: Debug
Severity: enhancement
Priority: P2
Summary: Console does not show output of selected process
Resolution: FIXED"
56211,"Product: JDT
Component: Debug
Severity: enhancement
Priority: P3
Summary: Class prepare breakpoint annotation
Resolution: FIXED"
50399,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: [typing] Compounded undo operations too dramatic
Resolution: FIXED"
11124,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Launch configurations do not handle removed JRE
Resolution: FIXED"
28796,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: M4: Adding external folder to source lookup path via advanced menu enters incorrect path
Resolution: FIXED"
252383,"Product: JDT
Component: UI
Severity: major
Priority: P3
Summary: [browsing] NPE when switching to/from Welcome
Resolution: FIXED"
131902,"Product: Platform
Component: Team
Severity: normal
Priority: P2
Summary: Compare With > ... does not mark Synchronize view italic (progress)
Resolution: FIXED"
217790,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: [breadcrumb] Remove left/right arrows
Resolution: FIXED"
44196,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: [Readme] Eclipse freezes running ant script using ""Run Ant...""
Resolution: FIXED"
46315,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Scrapbook actions wrongly disabled after inspect or execute
Resolution: FIXED"
13383,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: Copy variables action not enabled correctly
Resolution: FIXED"
43422,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: NPE when setting breakpoint in anonymous class
Resolution: FIXED"
15633,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Incorrect enablement for ManageBreakpointActionDelegate hierarchy
Resolution: FIXED"
126170,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: [Progress] IndexOutOfBoundsException during progress view refresh
Resolution: FIXED"
13003,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: Temporary error message cannot be obtained using keyboard
Resolution: FIXED"
69101,"Product: JDT
Component: UI
Severity: enhancement
Priority: P3
Summary: Quick Fix new class does not update imports [quick fix]
Resolution: FIXED"
137688,"Product: Platform
Component: Text
Severity: normal
Priority: P2
Summary: [performance] Improve initial performance for new AbstractLineTracker implementation
Resolution: FIXED"
335950,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: No ""The JRE container on the classpath is not a perfect match..."" when it should be reported
Resolution: FIXED"
7209,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: Run to line is broken
Resolution: FIXED"
8157,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: ProjectBuildWatcher is too invasive
Resolution: FIXED"
13423,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: HCR failure notifications aren't being sent to the UI
Resolution: FIXED"
135387,"Product: Platform
Component: CVS
Severity: normal
Priority: P2
Summary: [Model Sync] Caching check for update seems to take a lot of time
Resolution: FIXED"
120596,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Should warn when no exact match for execution environment on build path
Resolution: FIXED"
16150,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Create Java Launch Action Set
Resolution: FIXED"
75420,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Preferences] Import should show busy cursor
Resolution: FIXED"
18597,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: Missing a seperator in the Run menu
Resolution: FIXED"
44069,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Problems View] Time response while debugging slows down when several perspectives are opened
Resolution: FIXED"
77462,"Product: Platform
Component: Debug
Severity: blocker
Priority: P1
Summary: CVS Plug-in fails to start
Resolution: FIXED"
216939,"Product: JDT
Component: Core
Severity: normal
Priority: P2
Summary: [search] NPE in JavaSearchScope
Resolution: DUPLICATE"
261060,"Product: JDT
Component: UI
Severity: major
Priority: P3
Summary: [common navigator] Java EE perspective drag drop src folder onto its own project deletes src folder
Resolution: FIXED"
